Open_time,Open,High,Low,Close,Volume,quote_av,trades,tb_base_av,tb_quote_av,Symbol
2024-01-03 00:58:00,45171.32,45171.33,45153.47,45156.29,26.34696,1189954.1182634,890,4.73396,213787.9858586,BTCUSDT
2024-01-03 00:59:00,45156.29,45199.88,45156.29,45184.82,47.97357,2167482.1599029,1433,24.40926,1102748.6029199,BTCUSDT
2024-01-03 01:00:00,45184.83,45260.0,45152.29,45259.99,39.02775,1763743.6234837,2020,27.49549,1242600.4167339,BTCUSDT
2024-01-03 01:01:00,45260.0,45274.24,45174.0,45174.48,54.98413,2487143.2755605,2713,22.39836,1013017.2721612,BTCUSDT
2024-01-03 01:02:00,45174.48,45261.08,45174.48,45253.09,44.71043,2022242.4295142,1659,26.32594,1190424.6582958,BTCUSDT
2024-01-03 01:03:00,45253.1,45271.09,45229.99,45230.0,33.86871,1532892.1195782,1682,14.21009,643110.6168043,BTCUSDT
2024-01-03 01:04:00,45230.0,45251.1,45222.09,45246.22,19.22796,869826.1304674,1442,8.88035,401710.9917973,BTCUSDT
2024-01-03 01:05:00,45246.22,45265.73,45238.0,45244.01,20.4984,927680.8533936,1815,11.42865,517213.3028156,BTCUSDT
2024-01-03 01:06:00,45244.01,45250.11,45191.1,45191.1,22.15122,1001597.588376,1109,8.01573,362476.4225565,BTCUSDT
2024-01-03 01:07:00,45191.11,45191.11,45123.86,45123.86,30.02948,1356157.396929,1480,8.61427,389038.2585306,BTCUSDT
2024-01-03 01:08:00,45123.87,45123.87,45065.7,45082.04,99.62071,4492234.9793093,2464,28.00896,1263110.1580367,BTCUSDT
2024-01-03 01:09:00,45082.03,45099.89,45065.11,45094.08,44.43107,2003172.8105886,1705,30.93172,1394513.6710968,BTCUSDT
2024-01-03 01:10:00,45094.07,45109.98,45088.14,45102.72,20.56766,927650.1328045,1275,11.89461,536466.6885826,BTCUSDT
2024-01-03 01:11:00,45102.72,45111.1,45044.0,45044.01,41.87607,1887481.4948016,1813,12.93527,583088.6305066,BTCUSDT
2024-01-03 01:12:00,45044.0,45070.28,45029.12,45035.54,56.78232,2557683.0652098,1948,21.04175,947801.008866,BTCUSDT
2024-01-03 01:13:00,45035.55,45079.92,45018.01,45079.91,76.01793,3423338.853563,2080,42.00697,1891652.5213505,BTCUSDT
2024-01-03 01:14:00,45079.92,45094.0,45049.26,45081.09,34.49487,1554898.1733603,1512,20.02653,902653.6950763,BTCUSDT
2024-01-03 01:15:00,45081.09,45108.73,45025.6,45030.0,81.08838,3654434.936528,2399,20.80215,937649.3540567,BTCUSDT
2024-01-03 01:16:00,45030.0,45085.0,45013.0,45065.11,41.54471,1871519.4813317,1594,20.15573,907681.2950523,BTCUSDT
2024-01-03 01:17:00,45065.12,45065.12,45010.12,45019.23,123.06426,5542267.8304208,2306,35.60699,1603420.8799331,BTCUSDT
2024-01-03 01:18:00,45019.23,45039.92,44962.4,44971.12,90.41153,4068267.0632711,2681,39.35805,1770805.4956019,BTCUSDT
2024-01-03 01:19:00,44971.11,44991.1,44936.0,44991.09,88.43194,3975881.2784898,2401,34.84168,1566477.6183405,BTCUSDT
2024-01-03 01:20:00,44991.1,44991.1,44936.27,44956.53,68.10732,3062405.164285,1950,23.35727,1050075.6960569,BTCUSDT
2024-01-03 01:21:00,44956.54,44961.1,44900.0,44961.1,71.50275,3212379.1490942,2585,30.6422,1376606.4213581,BTCUSDT
2024-01-03 01:22:00,44961.1,45008.22,44894.0,44894.01,103.0607,4634365.4039815,2711,38.99311,1753748.9909744,BTCUSDT
2024-01-03 01:23:00,44894.01,44957.18,44890.11,44935.49,91.80509,4123676.5648886,2455,36.38483,1634341.6675485,BTCUSDT
2024-01-03 01:24:00,44935.5,44955.6,44907.6,44915.29,40.80204,1832943.3613603,1909,27.61162,1240375.8277737,BTCUSDT
2024-01-03 01:25:00,44915.28,45006.83,44910.01,44985.99,59.71629,2685056.7366553,2822,45.14489,2029757.9452254,BTCUSDT
2024-01-03 01:26:00,44985.98,45108.0,44985.98,45093.59,63.23244,2848073.5910052,3876,45.83999,2064507.4613338,BTCUSDT
2024-01-03 01:27:00,45093.59,45095.74,45059.76,45089.85,31.73497,1430500.7897356,1695,20.83148,938967.059425,BTCUSDT
2024-01-03 01:28:00,45089.85,45148.8,45063.71,45148.8,45.44802,2049515.6508206,1856,28.70926,1294679.7197181,BTCUSDT
2024-01-03 01:29:00,45148.8,45189.65,45135.84,45189.19,56.35307,2545026.20529,2630,32.99518,1490073.9322762,BTCUSDT
2024-01-03 01:30:00,45189.18,45189.19,45148.08,45151.11,36.33725,1641224.6572301,2435,20.80981,939900.9177642,BTCUSDT
2024-01-03 01:31:00,45151.1,45170.0,45125.01,45166.49,29.71752,1341604.9563472,1379,21.25891,959755.80333,BTCUSDT
2024-01-03 01:32:00,45166.49,45235.29,45164.12,45235.28,60.8886,2751972.3707927,2316,39.96747,1806484.7279677,BTCUSDT
2024-01-03 01:33:00,45235.28,45235.29,45201.88,45214.07,43.28789,1957500.4384981,1631,16.84578,761681.4875812,BTCUSDT
2024-01-03 01:34:00,45214.07,45236.0,45211.92,45235.99,21.14405,956241.1348863,1306,13.07463,591280.6521884,BTCUSDT
2024-01-03 01:35:00,45235.99,45241.1,45211.44,45217.39,30.51124,1379846.2023883,1510,19.86081,898188.0649057,BTCUSDT
2024-01-03 01:36:00,45217.4,45227.85,45202.08,45204.13,26.13651,1181647.5036011,1313,16.69425,754742.6517468,BTCUSDT
2024-01-03 01:37:00,45204.12,45205.65,45137.96,45137.96,43.01257,1943530.4101138,1393,8.02056,362363.5257634,BTCUSDT
2024-01-03 01:38:00,45137.97,45137.97,45088.61,45102.25,39.47729,1780885.8666549,1629,18.25887,823685.6660534,BTCUSDT
2024-01-03 01:39:00,45102.25,45137.69,45072.96,45135.98,40.24922,1815284.8797893,1761,22.51416,1015467.7046745,BTCUSDT
2024-01-03 01:40:00,45135.99,45190.0,45135.98,45183.56,34.43138,1555181.5738581,1837,20.35717,919386.3654857,BTCUSDT
2024-01-03 01:41:00,45183.56,45220.96,45174.32,45213.27,41.99067,1898073.4167002,1729,23.71515,1071828.7950167,BTCUSDT
2024-01-03 01:42:00,45213.28,45217.75,45187.31,45211.1,31.47088,1422503.8825488,1410,19.16941,866459.1350731,BTCUSDT
2024-01-03 01:43:00,45211.09,45249.99,45206.0,45247.68,29.11711,1316607.6585183,1189,19.55499,884280.0835932,BTCUSDT
2024-01-03 01:44:00,45247.68,45250.0,45226.33,45235.97,40.25672,1821308.6300104,1331,17.17222,776911.0844063,BTCUSDT
2024-01-03 01:45:00,45235.96,45235.97,45182.25,45220.27,69.14651,3125895.1625841,1733,22.05253,996862.1995371,BTCUSDT
2024-01-03 01:46:00,45220.27,45256.64,45216.24,45256.64,43.22355,1955253.8423326,1448,26.41012,1194753.4821249,BTCUSDT
2024-01-03 01:47:00,45256.63,45342.31,45256.63,45341.97,109.81084,4976097.4531096,3454,61.25926,2775791.0238132,BTCUSDT
2024-01-03 01:48:00,45341.97,45349.02,45312.0,45312.01,77.175,3498661.9945846,1955,19.27852,873969.3132952,BTCUSDT
2024-01-03 01:49:00,45312.01,45397.04,45307.17,45396.45,118.05161,5355786.5361907,3734,70.70456,3207765.8258736,BTCUSDT
2024-01-03 01:50:00,45396.45,45399.84,45328.32,45336.57,96.82095,4393766.1301475,2753,28.85344,1308964.6446396,BTCUSDT
2024-01-03 01:51:00,45336.57,45379.26,45336.3,45342.41,32.52328,1475023.5005562,1761,20.80102,943360.9169485,BTCUSDT
2024-01-03 01:52:00,45342.41,45347.39,45298.08,45311.91,33.38201,1512853.0345591,1251,13.70857,621241.9746276,BTCUSDT
2024-01-03 01:53:00,45311.91,45352.29,45311.91,45322.54,30.70533,1391896.4952321,1337,18.73734,849362.2791757,BTCUSDT
2024-01-03 01:54:00,45322.54,45328.0,45311.91,45311.91,20.22654,916735.6866179,851,10.57134,479129.4434137,BTCUSDT
2024-01-03 01:55:00,45311.92,45373.29,45311.91,45330.67,31.91996,1447241.9615732,1633,19.56537,886978.3772617,BTCUSDT
2024-01-03 01:56:00,45330.66,45360.0,45330.66,45346.17,32.35987,1467279.4280078,1209,22.75074,1031553.5081199,BTCUSDT
2024-01-03 01:57:00,45346.17,45378.8,45341.77,45369.71,45.24526,2052115.6351991,1588,22.92808,1039952.4776972,BTCUSDT
2024-01-03 01:58:00,45369.7,45369.71,45336.02,45342.74,28.69272,1301337.8218138,1286,17.29436,784399.5418048,BTCUSDT
2024-01-03 01:59:00,45342.74,45361.68,45342.73,45357.84,40.33328,1829350.3752342,1203,23.73676,1076561.0451249,BTCUSDT
2024-01-03 02:00:00,45357.84,45360.0,45307.99,45307.99,38.37356,1739943.6954951,1506,18.22329,826285.8164635,BTCUSDT
2024-01-03 02:01:00,45308.0,45382.08,45307.99,45382.08,64.50528,2925594.8277769,1421,56.73732,2573245.1800489,BTCUSDT
2024-01-03 02:02:00,45382.07,45382.08,45325.18,45327.1,23.02064,1044127.3259444,1586,9.78294,443708.8154682,BTCUSDT
2024-01-03 02:03:00,45327.1,45340.0,45307.67,45307.67,20.18728,915032.2973577,980,11.88729,538835.3526471,BTCUSDT
2024-01-03 02:04:00,45307.68,45339.6,45307.67,45333.13,31.28814,1418069.1594787,1044,18.22388,825930.9281166,BTCUSDT
2024-01-03 02:05:00,45333.12,45333.13,45313.74,45313.75,20.67738,937113.2298193,989,11.641,527570.2976294,BTCUSDT
2024-01-03 02:06:00,45313.74,45340.97,45313.74,45322.01,24.11568,1093133.6498624,1071,15.68955,711148.435493,BTCUSDT
2024-01-03 02:07:00,45322.0,45354.96,45322.0,45343.67,28.11826,1274919.8710302,1099,20.2566,918434.9327334,BTCUSDT
2024-01-03 02:08:00,45343.67,45350.0,45331.45,45334.56,27.5607,1249506.4851496,1022,20.90499,947732.2807454,BTCUSDT
2024-01-03 02:09:00,45334.56,45347.02,45310.0,45342.42,41.14179,1865056.8385321,1013,19.44064,881340.3551969,BTCUSDT
2024-01-03 02:10:00,45342.41,45342.42,45286.18,45295.44,31.48368,1426382.3833136,1167,12.44308,563593.9579744,BTCUSDT
2024-01-03 02:11:00,45295.44,45308.1,45286.18,45292.93,28.18032,1276461.691922,953,15.90347,720341.2242914,BTCUSDT
2024-01-03 02:12:00,45292.92,45292.93,45281.1,45281.75,27.93976,1265333.2460316,1067,15.35998,695601.503868,BTCUSDT
2024-01-03 02:13:00,45281.74,45281.75,45214.78,45236.0,45.73006,2069245.4846239,2000,22.97596,1039599.9909238,BTCUSDT
2024-01-03 02:14:00,45236.0,45240.0,45214.14,45239.99,47.25376,2137305.1649233,1788,36.17779,1636346.3441759,BTCUSDT
2024-01-03 02:15:00,45240.0,45265.92,45222.07,45265.92,53.25192,2409108.3746302,1774,41.82829,1892332.102476,BTCUSDT
2024-01-03 02:16:00,45265.91,45298.0,45247.73,45277.07,52.91571,2395647.3001335,1990,39.56748,1791205.7877113,BTCUSDT
2024-01-03 02:17:00,45277.07,45286.08,45241.11,45241.28,36.84888,1667885.0367725,1617,19.37747,877029.2626966,BTCUSDT
2024-01-03 02:18:00,45241.28,45294.0,45228.67,45284.18,32.5466,1472988.4769056,1648,25.43011,1150904.6830309,BTCUSDT
2024-01-03 02:19:00,45284.19,45284.19,45258.0,45266.75,36.10469,1634450.2063381,1356,19.40384,878348.9389108,BTCUSDT
2024-01-03 02:20:00,45266.75,45279.68,45256.0,45256.0,39.06219,1768364.7386121,1349,23.17447,1049111.1236174,BTCUSDT
2024-01-03 02:21:00,45256.01,45279.3,45237.6,45259.91,40.52708,1834243.2717005,2037,25.27324,1143816.2358376,BTCUSDT
2024-01-03 02:22:00,45259.91,45265.79,45241.92,45247.0,24.15449,1093138.0209204,917,15.84746,717184.7209313,BTCUSDT
2024-01-03 02:23:00,45247.0,45259.69,45208.46,45212.21,25.4826,1152586.6282604,1357,15.00965,678892.5753793,BTCUSDT
2024-01-03 02:24:00,45212.22,45219.98,45174.34,45185.49,44.19183,1997147.3373081,1600,17.39623,786174.4481091,BTCUSDT
2024-01-03 02:25:00,45185.5,45224.89,45151.05,45224.89,50.55169,2284098.88638,1786,29.77744,1345553.4081812,BTCUSDT
2024-01-03 02:26:00,45224.88,45231.2,45204.23,45217.41,26.20444,1184988.3163053,1008,18.37044,830715.276357,BTCUSDT
2024-01-03 02:27:00,45217.41,45217.42,45198.12,45215.3,18.60389,841130.0962862,829,9.41021,425449.0911975,BTCUSDT
2024-01-03 02:28:00,45215.29,45216.48,45185.49,45204.03,22.38136,1011677.9529958,997,8.77286,396523.5559595,BTCUSDT
2024-01-03 02:29:00,45204.03,45220.52,45204.03,45208.01,22.35886,1010838.8212897,974,16.16231,730684.3354405,BTCUSDT
2024-01-03 02:30:00,45208.0,45208.01,45145.0,45159.84,59.75361,2698422.2537963,1952,24.89839,1124343.9150974,BTCUSDT
2024-01-03 02:31:00,45159.84,45173.21,45151.1,45157.68,29.94524,1352377.0730421,1423,18.14796,819587.968275,BTCUSDT
2024-01-03 02:32:00,45157.67,45162.24,45079.82,45102.24,64.56782,2913403.0699533,2854,19.91463,898279.6432217,BTCUSDT
2024-01-03 02:33:00,45102.23,45116.0,45030.0,45055.45,56.71502,2555633.2248137,2496,23.85346,1074639.5401197,BTCUSDT
2024-01-03 02:34:00,45055.44,45078.0,45052.08,45075.12,37.83444,1705082.2919631,1593,21.70105,977968.4466789,BTCUSDT
2024-01-03 02:35:00,45075.12,45103.43,45068.88,45068.89,30.76643,1387167.3079006,1567,16.1842,729681.6759819,BTCUSDT
2024-01-03 02:36:00,45068.88,45109.2,45068.88,45086.24,28.59923,1289592.2964006,1349,18.68568,842485.6840211,BTCUSDT
2024-01-03 02:37:00,45086.24,45108.34,45086.24,45104.85,37.67982,1699345.7144969,1283,25.11802,1132761.4319441,BTCUSDT
2024-01-03 02:38:00,45104.86,45106.94,45051.1,45064.08,42.97208,1936742.4876677,1656,16.04896,723210.5083565,BTCUSDT
2024-01-03 02:39:00,45064.07,45066.0,45019.97,45022.56,38.41913,1730261.8881308,1446,16.42898,739861.169266,BTCUSDT
2024-01-03 02:40:00,45022.55,45033.76,45006.0,45016.81,45.77154,2060459.0021557,1531,30.45109,1370732.0155781,BTCUSDT
2024-01-03 02:41:00,45016.8,45016.81,44950.48,44982.45,137.0802,6165988.8513035,3917,74.43983,3347843.8302582,BTCUSDT
2024-01-03 02:42:00,44982.45,45044.72,44957.81,45027.6,105.94333,4766766.1434626,3714,71.08222,3197863.8546681,BTCUSDT
2024-01-03 02:43:00,45027.6,45081.1,45000.0,45071.11,61.92759,2789128.9133247,2363,26.19259,1179578.2368278,BTCUSDT
2024-01-03 02:44:00,45071.1,45077.44,45055.4,45069.27,36.47878,1644005.5201335,1283,15.59063,702610.670874,BTCUSDT
2024-01-03 02:45:00,45069.28,45119.14,45041.11,45104.0,65.40357,2948158.3730152,1960,42.97427,1937046.413672,BTCUSDT
2024-01-03 02:46:00,45104.01,45108.82,45025.02,45026.0,59.84474,2697201.6723146,1981,19.42855,875639.0290118,BTCUSDT
2024-01-03 02:47:00,45026.0,45039.91,44984.4,45003.39,69.92199,3147599.3665708,2019,24.63316,1108751.0036614,BTCUSDT
2024-01-03 02:48:00,45003.4,45007.16,44974.07,44987.98,38.09465,1713909.5481621,1334,14.79936,665812.8429718,BTCUSDT
2024-01-03 02:49:00,44987.99,45003.82,44987.98,44993.25,37.54102,1689180.925814,1132,15.72813,707680.861261,BTCUSDT
2024-01-03 02:50:00,44993.25,45042.08,44983.0,45009.13,44.65894,2010033.5424969,1708,26.44138,1190006.3959659,BTCUSDT
2024-01-03 02:51:00,45009.12,45023.59,44980.04,45001.09,63.00377,2835145.5069615,1847,25.01267,1125373.9920815,BTCUSDT
2024-01-03 02:52:00,45001.09,45009.99,44982.01,44996.0,32.14482,1446401.2686725,1610,14.44716,650025.751899,BTCUSDT
2024-01-03 02:53:00,44995.99,45008.0,44983.8,44995.99,36.30657,1633574.1324178,1408,15.38437,692171.7092545,BTCUSDT
2024-01-03 02:54:00,44995.99,45033.99,44986.0,44996.54,41.73073,1878130.1047871,1586,27.35362,1231012.7729656,BTCUSDT
2024-01-03 02:55:00,44996.55,45036.6,44993.04,45034.74,32.79942,1476500.1469354,1263,20.46207,921078.744957,BTCUSDT
2024-01-03 02:56:00,45034.75,45064.64,45027.98,45064.64,23.70923,1067988.3159098,1160,14.36752,647194.7524838,BTCUSDT
2024-01-03 02:57:00,45064.63,45068.55,45041.61,45041.62,43.97063,1981437.3999414,1171,10.82026,487555.4306314,BTCUSDT
2024-01-03 02:58:00,45041.61,45041.62,44980.0,44981.93,50.90714,2290808.8179196,1585,9.80752,441277.2357398,BTCUSDT
2024-01-03 02:59:00,44981.93,44992.0,44955.07,44966.15,60.74908,2732156.0046211,1411,34.1108,1534135.6855995,BTCUSDT
2024-01-03 03:00:00,44966.16,44978.33,44955.07,44973.02,72.80639,3274140.9022564,1524,62.58206,2814379.4273988,BTCUSDT
2024-01-03 03:01:00,44973.02,45037.98,44973.02,45029.85,41.48295,1867221.9670581,1720,29.53026,1328973.5038558,BTCUSDT
2024-01-03 03:02:00,45029.85,45094.39,45006.71,45044.0,44.93916,2024206.7940681,1960,26.43859,1190936.0618885,BTCUSDT
2024-01-03 03:03:00,45044.65,45119.2,45044.0,45119.2,39.54794,1782921.632328,1626,31.67508,1427884.9592278,BTCUSDT
2024-01-03 03:04:00,45119.19,45119.2,45073.68,45093.99,41.69463,1880403.2549234,1509,19.72824,889554.627065,BTCUSDT
2024-01-03 03:05:00,45093.99,45119.23,45061.1,45061.1,37.4103,1687231.9103647,1152,14.69592,662799.3373193,BTCUSDT
2024-01-03 03:06:00,45061.1,45061.11,45021.1,45021.3,45.56371,2052219.871541,1053,15.70016,707123.6281838,BTCUSDT
2024-01-03 03:07:00,45021.31,45041.1,45013.02,45025.63,33.00798,1486214.5690969,1333,16.00457,720612.2292671,BTCUSDT
2024-01-03 03:08:00,45025.64,45040.0,44996.02,45040.0,37.74614,1699097.8938783,1311,21.14332,951635.306089,BTCUSDT
2024-01-03 03:09:00,45040.0,45040.0,45008.0,45012.48,29.97546,1349602.3777382,1322,13.68404,616069.9890203,BTCUSDT
2024-01-03 03:10:00,45012.48,45025.19,44988.97,44988.98,33.9332,1527229.8543337,1449,18.07656,813559.5690037,BTCUSDT
2024-01-03 03:11:00,44988.98,45000.0,44985.0,44985.0,28.80372,1295929.001621,977,11.6939,526121.7050569,BTCUSDT
2024-01-03 03:12:00,44985.0,44998.37,44982.39,44991.14,38.17217,1717436.2064315,977,18.09097,813932.5206954,BTCUSDT
2024-01-03 03:13:00,44991.14,45033.99,44991.13,45018.13,33.04662,1487321.139609,967,28.08499,1263952.2912802,BTCUSDT
2024-01-03 03:14:00,45018.13,45038.2,45018.13,45023.76,23.59025,1062251.9348891,868,13.88571,625235.6875148,BTCUSDT
2024-01-03 03:15:00,45023.75,45044.99,45004.3,45019.99,42.87486,1930426.9349967,1381,24.14451,1086940.6075232,BTCUSDT
2024-01-03 03:16:00,45019.99,45020.0,44985.0,44991.11,24.57914,1106092.2517064,1194,12.22974,550317.4940755,BTCUSDT
2024-01-03 03:17:00,44991.1,44995.99,44944.0,44944.0,38.88349,1748601.9792617,1626,14.17552,637658.2635192,BTCUSDT
2024-01-03 03:18:00,44944.0,44982.4,44944.0,44971.11,32.90262,1479489.6230643,1608,18.39367,827037.7976739,BTCUSDT
2024-01-03 03:19:00,44971.11,44986.62,44952.44,44986.62,19.11384,859518.4686206,1012,15.74931,708223.6823731,BTCUSDT
2024-01-03 03:20:00,44986.62,45079.91,44971.78,45077.99,46.31112,2085674.781727,2034,22.95096,1033481.7307327,BTCUSDT
2024-01-03 03:21:00,45077.99,45101.1,45073.44,45101.09,26.11234,1177415.6115445,1278,17.24251,777479.8554689,BTCUSDT
2024-01-03 03:22:00,45101.1,45107.0,45061.11,45061.99,29.51096,1330697.6917739,1357,13.66235,616119.6784553,BTCUSDT
2024-01-03 03:23:00,45061.99,45093.49,45061.99,45087.99,21.00421,946864.6402705,1176,14.97873,675207.1453224,BTCUSDT
2024-01-03 03:24:00,45087.99,45152.26,45087.99,45146.85,38.02714,1715903.4287076,1577,24.6311,1111366.8211094,BTCUSDT
2024-01-03 03:25:00,45146.85,45150.0,45120.26,45131.98,20.5437,927254.7266582,1007,10.67087,481617.2510801,BTCUSDT
2024-01-03 03:26:00,45131.99,45151.11,45131.98,45148.82,17.26908,779561.2514464,812,11.83496,534230.7007687,BTCUSDT
2024-01-03 03:27:00,45148.82,45151.15,45125.28,45125.29,15.18003,685315.4440488,792,9.41216,424942.2468134,BTCUSDT
2024-01-03 03:28:00,45125.29,45129.5,45092.1,45129.22,16.29395,735083.9555234,1059,10.48814,473165.7883232,BTCUSDT
2024-01-03 03:29:00,45129.22,45140.78,45122.15,45125.89,19.34941,873233.3479407,895,10.21549,461019.0971639,BTCUSDT
2024-01-03 03:30:00,45125.89,45150.0,45111.22,45149.99,35.73967,1612862.8030709,1410,17.57569,793151.8752061,BTCUSDT
2024-01-03 03:31:00,45149.99,45196.0,45145.01,45195.99,39.6918,1792434.2139135,1819,24.70116,1115466.607611,BTCUSDT
2024-01-03 03:32:00,45195.99,45249.99,45195.99,45223.98,39.41712,1782779.2158064,2144,18.22979,824396.2518691,BTCUSDT
2024-01-03 03:33:00,45223.97,45264.04,45223.97,45264.04,58.15145,2631301.5113281,1675,36.79626,1664916.8076799,BTCUSDT
2024-01-03 03:34:00,45264.03,45264.04,45235.72,45237.6,47.30208,2140327.3119145,1251,19.25192,871052.3521879,BTCUSDT
2024-01-03 03:35:00,45237.61,45271.2,45230.0,45261.05,42.46842,1921732.3301394,1640,29.13447,1318280.9971705,BTCUSDT
2024-01-03 03:36:00,45261.05,45262.07,45228.0,45228.01,20.19558,913870.5313012,957,7.93954,359303.037545,BTCUSDT
2024-01-03 03:37:00,45228.0,45229.64,45212.0,45216.6,27.38269,1238301.139947,1090,7.93891,359013.2171655,BTCUSDT
2024-01-03 03:38:00,45216.61,45216.65,45183.57,45204.0,30.69875,1387666.1915086,1319,16.67041,753487.7632041,BTCUSDT
2024-01-03 03:39:00,45203.99,45207.16,45187.92,45195.99,19.56311,884229.0872289,969,9.83179,444373.6803189,BTCUSDT
2024-01-03 03:40:00,45195.99,45196.0,45164.0,45168.84,22.85837,1032696.2936491,970,10.73727,485034.3765159,BTCUSDT
2024-01-03 03:41:00,45168.84,45191.04,45166.0,45166.0,20.67059,933755.2123673,1000,8.87699,401006.1355048,BTCUSDT
2024-01-03 03:42:00,45166.0,45175.09,45143.24,45143.39,17.17719,775759.5716669,1057,8.16701,368836.3922407,BTCUSDT
2024-01-03 03:43:00,45143.39,45143.4,45108.82,45108.83,10.84014,489062.5126286,945,1.86378,84082.6272329,BTCUSDT
2024-01-03 03:44:00,45108.83,45108.83,45072.63,45077.88,29.46094,1328204.3475153,1795,11.68173,526620.4380268,BTCUSDT
2024-01-03 03:45:00,45077.88,45120.79,45057.14,45120.79,40.94365,1845934.0898824,1554,29.1469,1314111.820715,BTCUSDT
2024-01-03 03:46:00,45120.79,45168.0,45120.78,45163.99,38.31628,1729801.6457134,4134,13.47417,608287.898723,BTCUSDT
2024-01-03 03:47:00,45164.0,45194.83,45162.05,45163.88,32.72358,1478413.2832887,2639,14.31659,646741.3081377,BTCUSDT
2024-01-03 03:48:00,45163.89,45177.08,45145.48,45165.71,19.63715,886808.7449957,1010,12.04913,544104.8179957,BTCUSDT
2024-01-03 03:49:00,45165.71,45178.01,45165.7,45177.95,11.56437,522397.7884051,657,7.1841,324519.1493656,BTCUSDT
2024-01-03 03:50:00,45177.96,45177.96,45143.12,45146.43,17.2634,779596.0563644,1373,6.99869,316032.1623732,BTCUSDT
2024-01-03 03:51:00,45146.42,45163.68,45135.14,45159.91,21.6516,977538.3599778,2045,14.98911,676707.8439823,BTCUSDT
2024-01-03 03:52:00,45159.91,45165.99,45121.1,45128.92,18.92322,854276.7538988,1032,8.14278,367620.9813367,BTCUSDT
2024-01-03 03:53:00,45128.93,45140.0,45121.14,45134.66,14.71776,664276.9194019,687,5.94419,268287.824482,BTCUSDT
2024-01-03 03:54:00,45134.67,45134.67,45121.79,45121.79,7.77019,350637.5931912,573,2.41386,108924.5674891,BTCUSDT
2024-01-03 03:55:00,45121.8,45223.97,45107.63,45223.97,53.99058,2438371.1126531,4048,34.57695,1561406.573154,BTCUSDT
2024-01-03 03:56:00,45223.96,45226.14,45179.04,45179.04,27.08754,1224570.0362355,2745,10.8441,490208.9307635,BTCUSDT
2024-01-03 03:57:00,45179.05,45179.05,45144.54,45146.0,17.90335,808437.4896242,935,8.8936,401605.5748782,BTCUSDT
2024-01-03 03:58:00,45145.99,45156.0,45138.48,45138.48,16.97696,766514.3210951,715,8.85496,399793.7973178,BTCUSDT
2024-01-03 03:59:00,45138.48,45154.7,45132.24,45154.69,15.31326,691305.1718521,684,10.38348,468758.9969669,BTCUSDT
2024-01-03 04:00:00,45154.7,45193.92,45138.9,45168.0,50.75383,2291967.5508372,2008,31.51238,1422862.6539091,BTCUSDT
2024-01-03 04:01:00,45168.0,45180.0,45157.67,45166.29,30.11611,1360345.5331049,1521,14.91694,673741.1574476,BTCUSDT
2024-01-03 04:02:00,45166.28,45166.29,45157.68,45160.34,15.35335,693385.415558,837,9.20215,415577.5562472,BTCUSDT
2024-01-03 04:03:00,45160.34,45217.2,45160.33,45217.19,33.98967,1536001.4451221,1526,23.51896,1062845.0804245,BTCUSDT
2024-01-03 04:04:00,45217.2,45217.24,45210.17,45217.24,27.14385,1227302.9938238,1103,14.54485,657631.3144714,BTCUSDT
2024-01-03 04:05:00,45217.24,45243.0,45212.0,45212.01,44.92227,2031686.465129,1371,20.79642,940530.8156844,BTCUSDT
2024-01-03 04:06:00,45212.01,45219.25,45191.1,45191.11,21.37172,966096.6359098,1058,5.54234,250537.9826775,BTCUSDT
2024-01-03 04:07:00,45191.1,45191.11,45157.68,45157.68,15.44699,697852.3546554,967,5.82167,263011.2090339,BTCUSDT
2024-01-03 04:08:00,45157.69,45160.97,45150.0,45159.61,20.44472,923215.7565805,686,9.82964,443866.2291815,BTCUSDT
2024-01-03 04:09:00,45159.61,45159.62,45121.1,45121.1,11.01296,497156.5500009,842,2.85092,128725.3465364,BTCUSDT
2024-01-03 04:10:00,45121.1,45131.29,45108.72,45128.56,23.27663,1050146.469408,1196,14.89876,672173.5574671,BTCUSDT
2024-01-03 04:11:00,45128.56,45145.68,45121.44,45134.61,37.09137,1673926.5097101,1216,31.1964,1407888.4870091,BTCUSDT
2024-01-03 04:12:00,45134.61,45171.1,45134.43,45134.45,35.34684,1596024.4716388,1094,30.10234,1359234.2914289,BTCUSDT
2024-01-03 04:13:00,45134.45,45134.45,45124.09,45124.1,11.08662,500339.6890148,573,5.31021,239648.6689903,BTCUSDT
2024-01-03 04:14:00,45124.09,45131.05,45121.1,45121.11,14.5764,657783.8709141,608,6.0444,272750.4998076,BTCUSDT
2024-01-03 04:15:00,45121.1,45136.9,45103.44,45120.01,31.2209,1408583.2475622,1122,17.38687,784438.2997231,BTCUSDT
2024-01-03 04:16:00,45120.0,45156.96,45120.0,45153.55,22.45169,1013665.0575403,1025,10.2998,464963.0610946,BTCUSDT
2024-01-03 04:17:00,45153.55,45163.34,45153.54,45161.49,7.32956,330992.3546553,540,4.91521,221956.7636695,BTCUSDT
2024-01-03 04:18:00,45161.5,45161.5,45135.61,45135.61,20.31764,917379.9059907,923,7.13453,322122.6689865,BTCUSDT
2024-01-03 04:19:00,45135.61,45142.56,45109.0,45109.01,17.18338,775561.6063808,853,3.26755,147478.2861952,BTCUSDT
